game_id,game_date,matchup,player_name,impact_score
0022300120,Unknown date,Away team @ Home team,Mobley,34.63663199264327
0022300120,Unknown date,Away team @ Home team,Brunson,28.716904309614122
0022300121,Unknown date,Away team @ Home team,McCollum,49.534339295436595
0022300121,Unknown date,Away team @ Home team,Holmgren,40.166591305596924
0022300121,Unknown date,Away team @ Home team,Valančiūnas,35.73238455160525
0022300122,Unknown date,Away team @ Home team,Sengun,41.704621515755754
0022300122,Unknown date,Away team @ Home team,Green,36.142027983074456
0022300122,Unknown date,Away team @ Home team,Smith Jr.,33.1454450317933
0022300123,Unknown date,Away team @ Home team,Towns,31.77686997537631
0022300123,Unknown date,Away team @ Home team,Jokić,31.29834080760572
0022300123,Unknown date,Away team @ Home team,Edwards,26.835751080211296
0022300124,Unknown date,Away team @ Home team,Vučević,62.48171699188516
0022300124,Unknown date,Away team @ Home team,Williams,45.100035506197806
0022300124,Unknown date,Away team @ Home team,Lively II,31.37487973800449
0022300125,Unknown date,Away team @ Home team,Clarkson,31.220585265172488
0022300125,Unknown date,Away team @ Home team,Markkanen,29.362454762722557
0022300125,Unknown date,Away team @ Home team,Sexton,27.98667306789489
0022300126,Unknown date,Away team @ Home team,Sabonis,37.66783947103115
0022300126,Unknown date,Away team @ Home team,Thompson,28.24702653114027
0022300126,Unknown date,Away team @ Home team,Huerter,26.793549518262967
0022300127,Unknown date,Away team @ Home team,James,65.07178602366571
0022300127,Unknown date,Away team @ Home team,Davis,60.013254049914785
0022300127,Unknown date,Away team @ Home team,George,57.74194052192231
0022300128,Unknown date,Away team @ Home team,Embiid,46.0172998006456
0022300128,Unknown date,Away team @ Home team,Harris,45.669274350239206
0022300128,Unknown date,Away team @ Home team,Oubre Jr.,36.33822833400033
0022300129,Unknown date,Away team @ Home team,Valančiūnas,44.75204864088597
0022300129,Unknown date,Away team @ Home team,Jones,39.83988809006194
0022300129,Unknown date,Away team @ Home team,Sasser,32.43326812354934
0022300130,Unknown date,Away team @ Home team,Wagner,54.854974543944394
0022300130,Unknown date,Away team @ Home team,Markkanen,45.32532738442286
0022300130,Unknown date,Away team @ Home team,Banchero,41.3378293917558
0022300131,Unknown date,Away team @ Home team,Wembanyama,72.95409756387701
0022300131,Unknown date,Away team @ Home team,Durant,36.20664226649575
0022300131,Unknown date,Away team @ Home team,Sochan,34.84932453468892
0022300132,Unknown date,Away team @ Home team,Oubre Jr.,42.81116970284626
0022300132,Unknown date,Away team @ Home team,Durant,35.93636769938766
0022300132,Unknown date,Away team @ Home team,Embiid,35.18964048413551
0022300133,Unknown date,Away team @ Home team,Williams,49.82050549746632
